Left Bank: 61 Chickens, 58 Wolves, 0 Boat
Right Bank: 39 Chickens, 39 Wolves, 1 Boat

Left Bank: 61 Chickens, 60 Wolves, 1 Boat
Right Bank: 39 Chickens, 37 Wolves, 0 Boat

Left Bank: 60 Chickens, 60 Wolves, 0 Boat
Right Bank: 40 Chickens, 37 Wolves, 1 Boat

Left Bank: 62 Chickens, 60 Wolves, 1 Boat
Right Bank: 38 Chickens, 37 Wolves, 0 Boat

Left Bank: 61 Chickens, 59 Wolves, 0 Boat
Right Bank: 39 Chickens, 38 Wolves, 1 Boat

Left Bank: 61 Chickens, 61 Wolves, 1 Boat
Right Bank: 39 Chickens, 36 Wolves, 0 Boat

Left Bank: 61 Chickens, 60 Wolves, 0 Boat
Right Bank: 39 Chickens, 37 Wolves, 1 Boat

Left Bank: 63 Chickens, 60 Wolves, 1 Boat
Right Bank: 37 Chickens, 37 Wolves, 0 Boat

Left Bank: 62 Chickens, 59 Wolves, 0 Boat
Right Bank: 38 Chickens, 38 Wolves, 1 Boat

Left Bank: 62 Chickens, 61 Wolves, 1 Boat
Right Bank: 38 Chickens, 36 Wolves, 0 Boat

Left Bank: 61 Chickens, 61 Wolves, 0 Boat
Right Bank: 39 Chickens, 36 Wolves, 1 Boat

Left Bank: 63 Chickens, 61 Wolves, 1 Boat
Right Bank: 37 Chickens, 36 Wolves, 0 Boat

Left Bank: 62 Chickens, 60 Wolves, 0 Boat
Right Bank: 38 Chickens, 37 Wolves, 1 Boat

Left Bank: 62 Chickens, 62 Wolves, 1 Boat
Right Bank: 38 Chickens, 35 Wolves, 0 Boat

Left Bank: 62 Chickens, 61 Wolves, 0 Boat
Right Bank: 38 Chickens, 36 Wolves, 1 Boat

Left Bank: 64 Chickens, 61 Wolves, 1 Boat
Right Bank: 36 Chickens, 36 Wolves, 0 Boat

Left Bank: 63 Chickens, 60 Wolves, 0 Boat
Right Bank: 37 Chickens, 37 Wolves, 1 Boat

Left Bank: 63 Chickens, 62 Wolves, 1 Boat
Right Bank: 37 Chickens, 35 Wolves, 0 Boat

Left Bank: 62 Chickens, 62 Wolves, 0 Boat
Right Bank: 38 Chickens, 35 Wolves, 1 Boat

Left Bank: 64 Chickens, 62 Wolves, 1 Boat
Right Bank: 36 Chickens, 35 Wolves, 0 Boat

Left Bank: 63 Chickens, 61 Wolves, 0 Boat
Right Bank: 37 Chickens, 36 Wolves, 1 Boat

Left Bank: 63 Chickens, 63 Wolves, 1 Boat
Right Bank: 37 Chickens, 34 Wolves, 0 Boat

Left Bank: 63 Chickens, 62 Wolves, 0 Boat
Right Bank: 37 Chickens, 35 Wolves, 1 Boat

Left Bank: 65 Chickens, 62 Wolves, 1 Boat
Right Bank: 35 Chickens, 35 Wolves, 0 Boat

Left Bank: 64 Chickens, 61 Wolves, 0 Boat
Right Bank: 36 Chickens, 36 Wolves, 1 Boat

Left Bank: 64 Chickens, 63 Wolves, 1 Boat
Right Bank: 36 Chickens, 34 Wolves, 0 Boat

Left Bank: 63 Chickens, 63 Wolves, 0 Boat
Right Bank: 37 Chickens, 34 Wolves, 1 Boat

Left Bank: 65 Chickens, 63 Wolves, 1 Boat
Right Bank: 35 Chickens, 34 Wolves, 0 Boat

Left Bank: 64 Chickens, 62 Wolves, 0 Boat
Right Bank: 36 Chickens, 35 Wolves, 1 Boat

Left Bank: 64 Chickens, 64 Wolves, 1 Boat
Right Bank: 36 Chickens, 33 Wolves, 0 Boat

Left Bank: 64 Chickens, 63 Wolves, 0 Boat
Right Bank: 36 Chickens, 34 Wolves, 1 Boat

Left Bank: 66 Chickens, 63 Wolves, 1 Boat
Right Bank: 34 Chickens, 34 Wolves, 0 Boat

Left Bank: 65 Chickens, 62 Wolves, 0 Boat
Right Bank: 35 Chickens, 35 Wolves, 1 Boat

Left Bank: 65 Chickens, 64 Wolves, 1 Boat
Right Bank: 35 Chickens, 33 Wolves, 0 Boat

Left Bank: 64 Chickens, 64 Wolves, 0 Boat
Right Bank: 36 Chickens, 33 Wolves, 1 Boat

Left Bank: 66 Chickens, 64 Wolves, 1 Boat
Right Bank: 34 Chickens, 33 Wolves, 0 Boat

Left Bank: 65 Chickens, 63 Wolves, 0 Boat
Right Bank: 35 Chickens, 34 Wolves, 1 Boat

Left Bank: 65 Chickens, 65 Wolves, 1 Boat
Right Bank: 35 Chickens, 32 Wolves, 0 Boat

Left Bank: 65 Chickens, 64 Wolves, 0 Boat
Right Bank: 35 Chickens, 33 Wolves, 1 Boat

Left Bank: 67 Chickens, 64 Wolves, 1 Boat
Right Bank: 33 Chickens, 33 Wolves, 0 Boat

Left Bank: 66 Chickens, 63 Wolves, 0 Boat
Right Bank: 34 Chickens, 34 Wolves, 1 Boat

Left Bank: 66 Chickens, 65 Wolves, 1 Boat
Right Bank: 34 Chickens, 32 Wolves, 0 Boat

Left Bank: 65 Chickens, 65 Wolves, 0 Boat
Right Bank: 35 Chickens, 32 Wolves, 1 Boat

Left Bank: 67 Chickens, 65 Wolves, 1 Boat
Right Bank: 33 Chickens, 32 Wolves, 0 Boat

Left Bank: 66 Chickens, 64 Wolves, 0 Boat
Right Bank: 34 Chickens, 33 Wolves, 1 Boat

Left Bank: 66 Chickens, 66 Wolves, 1 Boat
Right Bank: 34 Chickens, 31 Wolves, 0 Boat

Left Bank: 66 Chickens, 65 Wolves, 0 Boat
Right Bank: 34 Chickens, 32 Wolves, 1 Boat

Left Bank: 68 Chickens, 65 Wolves, 1 Boat
Right Bank: 32 Chickens, 32 Wolves, 0 Boat

Left Bank: 67 Chickens, 64 Wolves, 0 Boat
Right Bank: 33 Chickens, 33 Wolves, 1 Boat

Left Bank: 67 Chickens, 66 Wolves, 1 Boat
Right Bank: 33 Chickens, 31 Wolves, 0 Boat

Left Bank: 66 Chickens, 66 Wolves, 0 Boat
Right Bank: 34 Chickens, 31 Wolves, 1 Boat

Left Bank: 68 Chickens, 66 Wolves, 1 Boat
Right Bank: 32 Chickens, 31 Wolves, 0 Boat

Left Bank: 67 Chickens, 65 Wolves, 0 Boat
Right Bank: 33 Chickens, 32 Wolves, 1 Boat

Left Bank: 67 Chickens, 67 Wolves, 1 Boat
Right Bank: 33 Chickens, 30 Wolves, 0 Boat

Left Bank: 67 Chickens, 66 Wolves, 0 Boat
Right Bank: 33 Chickens, 31 Wolves, 1 Boat

Left Bank: 69 Chickens, 66 Wolves, 1 Boat
Right Bank: 31 Chickens, 31 Wolves, 0 Boat

Left Bank: 68 Chickens, 65 Wolves, 0 Boat
Right Bank: 32 Chickens, 32 Wolves, 1 Boat

Left Bank: 68 Chickens, 67 Wolves, 1 Boat
Right Bank: 32 Chickens, 30 Wolves, 0 Boat

Left Bank: 67 Chickens, 67 Wolves, 0 Boat
Right Bank: 33 Chickens, 30 Wolves, 1 Boat

Left Bank: 69 Chickens, 67 Wolves, 1 Boat
Right Bank: 31 Chickens, 30 Wolves, 0 Boat

Left Bank: 68 Chickens, 66 Wolves, 0 Boat
Right Bank: 32 Chickens, 31 Wolves, 1 Boat

Left Bank: 68 Chickens, 68 Wolves, 1 Boat
Right Bank: 32 Chickens, 29 Wolves, 0 Boat

Left Bank: 68 Chickens, 67 Wolves, 0 Boat
Right Bank: 32 Chickens, 30 Wolves, 1 Boat

Left Bank: 70 Chickens, 67 Wolves, 1 Boat
Right Bank: 30 Chickens, 30 Wolves, 0 Boat

Left Bank: 69 Chickens, 66 Wolves, 0 Boat
Right Bank: 31 Chickens, 31 Wolves, 1 Boat

Left Bank: 69 Chickens, 68 Wolves, 1 Boat
Right Bank: 31 Chickens, 29 Wolves, 0 Boat

Left Bank: 68 Chickens, 68 Wolves, 0 Boat
Right Bank: 32 Chickens, 29 Wolves, 1 Boat

Left Bank: 70 Chickens, 68 Wolves, 1 Boat
Right Bank: 30 Chickens, 29 Wolves, 0 Boat

Left Bank: 69 Chickens, 67 Wolves, 0 Boat
Right Bank: 31 Chickens, 30 Wolves, 1 Boat

Left Bank: 69 Chickens, 69 Wolves, 1 Boat
Right Bank: 31 Chickens, 28 Wolves, 0 Boat

Left Bank: 69 Chickens, 68 Wolves, 0 Boat
Right Bank: 31 Chickens, 29 Wolves, 1 Boat

Left Bank: 71 Chickens, 68 Wolves, 1 Boat
Right Bank: 29 Chickens, 29 Wolves, 0 Boat

Left Bank: 70 Chickens, 67 Wolves, 0 Boat
Right Bank: 30 Chickens, 30 Wolves, 1 Boat

Left Bank: 70 Chickens, 69 Wolves, 1 Boat
Right Bank: 30 Chickens, 28 Wolves, 0 Boat

Left Bank: 69 Chickens, 69 Wolves, 0 Boat
Right Bank: 31 Chickens, 28 Wolves, 1 Boat

Left Bank: 71 Chickens, 69 Wolves, 1 Boat
Right Bank: 29 Chickens, 28 Wolves, 0 Boat

Left Bank: 70 Chickens, 68 Wolves, 0 Boat
Right Bank: 30 Chickens, 29 Wolves, 1 Boat

Left Bank: 70 Chickens, 70 Wolves, 1 Boat
Right Bank: 30 Chickens, 27 Wolves, 0 Boat

Left Bank: 70 Chickens, 69 Wolves, 0 Boat
Right Bank: 30 Chickens, 28 Wolves, 1 Boat

Left Bank: 72 Chickens, 69 Wolves, 1 Boat
Right Bank: 28 Chickens, 28 Wolves, 0 Boat

Left Bank: 71 Chickens, 68 Wolves, 0 Boat
Right Bank: 29 Chickens, 29 Wolves, 1 Boat

Left Bank: 71 Chickens, 70 Wolves, 1 Boat
Right Bank: 29 Chickens, 27 Wolves, 0 Boat

Left Bank: 70 Chickens, 70 Wolves, 0 Boat
Right Bank: 30 Chickens, 27 Wolves, 1 Boat

Left Bank: 72 Chickens, 70 Wolves, 1 Boat
Right Bank: 28 Chickens, 27 Wolves, 0 Boat

Left Bank: 71 Chickens, 69 Wolves, 0 Boat
Right Bank: 29 Chickens, 28 Wolves, 1 Boat

Left Bank: 71 Chickens, 71 Wolves, 1 Boat
Right Bank: 29 Chickens, 26 Wolves, 0 Boat

Left Bank: 71 Chickens, 70 Wolves, 0 Boat
Right Bank: 29 Chickens, 27 Wolves, 1 Boat

Left Bank: 73 Chickens, 70 Wolves, 1 Boat
Right Bank: 27 Chickens, 27 Wolves, 0 Boat

Left Bank: 72 Chickens, 69 Wolves, 0 Boat
Right Bank: 28 Chickens, 28 Wolves, 1 Boat

Left Bank: 72 Chickens, 71 Wolves, 1 Boat
Right Bank: 28 Chickens, 26 Wolves, 0 Boat

Left Bank: 71 Chickens, 71 Wolves, 0 Boat
Right Bank: 29 Chickens, 26 Wolves, 1 Boat

Left Bank: 73 Chickens, 71 Wolves, 1 Boat
Right Bank: 27 Chickens, 26 Wolves, 0 Boat

Left Bank: 72 Chickens, 70 Wolves, 0 Boat
Right Bank: 28 Chickens, 27 Wolves, 1 Boat

Left Bank: 72 Chickens, 72 Wolves, 1 Boat
Right Bank: 28 Chickens, 25 Wolves, 0 Boat

Left Bank: 72 Chickens, 71 Wolves, 0 Boat
Right Bank: 28 Chickens, 26 Wolves, 1 Boat

Left Bank: 74 Chickens, 71 Wolves, 1 Boat
Right Bank: 26 Chickens, 26 Wolves, 0 Boat

Left Bank: 73 Chickens, 70 Wolves, 0 Boat
Right Bank: 27 Chickens, 27 Wolves, 1 Boat

Left Bank: 73 Chickens, 72 Wolves, 1 Boat
Right Bank: 27 Chickens, 25 Wolves, 0 Boat

Left Bank: 72 Chickens, 72 Wolves, 0 Boat
Right Bank: 28 Chickens, 25 Wolves, 1 Boat

Left Bank: 74 Chickens, 72 Wolves, 1 Boat
Right Bank: 26 Chickens, 25 Wolves, 0 Boat

Left Bank: 73 Chickens, 71 Wolves, 0 Boat
Right Bank: 27 Chickens, 26 Wolves, 1 Boat

Left Bank: 73 Chickens, 73 Wolves, 1 Boat
Right Bank: 27 Chickens, 24 Wolves, 0 Boat

Left Bank: 73 Chickens, 72 Wolves, 0 Boat
Right Bank: 27 Chickens, 25 Wolves, 1 Boat

Left Bank: 75 Chickens, 72 Wolves, 1 Boat
Right Bank: 25 Chickens, 25 Wolves, 0 Boat

Left Bank: 74 Chickens, 71 Wolves, 0 Boat
Right Bank: 26 Chickens, 26 Wolves, 1 Boat

Left Bank: 74 Chickens, 73 Wolves, 1 Boat
Right Bank: 26 Chickens, 24 Wolves, 0 Boat

Left Bank: 73 Chickens, 73 Wolves, 0 Boat
Right Bank: 27 Chickens, 24 Wolves, 1 Boat

Left Bank: 75 Chickens, 73 Wolves, 1 Boat
Right Bank: 25 Chickens, 24 Wolves, 0 Boat

Left Bank: 74 Chickens, 72 Wolves, 0 Boat
Right Bank: 26 Chickens, 25 Wolves, 1 Boat

Left Bank: 74 Chickens, 74 Wolves, 1 Boat
Right Bank: 26 Chickens, 23 Wolves, 0 Boat

Left Bank: 74 Chickens, 73 Wolves, 0 Boat
Right Bank: 26 Chickens, 24 Wolves, 1 Boat

Left Bank: 76 Chickens, 73 Wolves, 1 Boat
Right Bank: 24 Chickens, 24 Wolves, 0 Boat

Left Bank: 75 Chickens, 72 Wolves, 0 Boat
Right Bank: 25 Chickens, 25 Wolves, 1 Boat

Left Bank: 75 Chickens, 74 Wolves, 1 Boat
Right Bank: 25 Chickens, 23 Wolves, 0 Boat

Left Bank: 74 Chickens, 74 Wolves, 0 Boat
Right Bank: 26 Chickens, 23 Wolves, 1 Boat

Left Bank: 76 Chickens, 74 Wolves, 1 Boat
Right Bank: 24 Chickens, 23 Wolves, 0 Boat

Left Bank: 75 Chickens, 73 Wolves, 0 Boat
Right Bank: 25 Chickens, 24 Wolves, 1 Boat

Left Bank: 75 Chickens, 75 Wolves, 1 Boat
Right Bank: 25 Chickens, 22 Wolves, 0 Boat

Left Bank: 75 Chickens, 74 Wolves, 0 Boat
Right Bank: 25 Chickens, 23 Wolves, 1 Boat

Left Bank: 77 Chickens, 74 Wolves, 1 Boat
Right Bank: 23 Chickens, 23 Wolves, 0 Boat

Left Bank: 76 Chickens, 73 Wolves, 0 Boat
Right Bank: 24 Chickens, 24 Wolves, 1 Boat

Left Bank: 76 Chickens, 75 Wolves, 1 Boat
Right Bank: 24 Chickens, 22 Wolves, 0 Boat

Left Bank: 75 Chickens, 75 Wolves, 0 Boat
Right Bank: 25 Chickens, 22 Wolves, 1 Boat

Left Bank: 77 Chickens, 75 Wolves, 1 Boat
Right Bank: 23 Chickens, 22 Wolves, 0 Boat

Left Bank: 76 Chickens, 74 Wolves, 0 Boat
Right Bank: 24 Chickens, 23 Wolves, 1 Boat

Left Bank: 76 Chickens, 76 Wolves, 1 Boat
Right Bank: 24 Chickens, 21 Wolves, 0 Boat

Left Bank: 76 Chickens, 75 Wolves, 0 Boat
Right Bank: 24 Chickens, 22 Wolves, 1 Boat

Left Bank: 78 Chickens, 75 Wolves, 1 Boat
Right Bank: 22 Chickens, 22 Wolves, 0 Boat

Left Bank: 77 Chickens, 74 Wolves, 0 Boat
Right Bank: 23 Chickens, 23 Wolves, 1 Boat

Left Bank: 77 Chickens, 76 Wolves, 1 Boat
Right Bank: 23 Chickens, 21 Wolves, 0 Boat

Left Bank: 76 Chickens, 76 Wolves, 0 Boat
Right Bank: 24 Chickens, 21 Wolves, 1 Boat

Left Bank: 78 Chickens, 76 Wolves, 1 Boat
Right Bank: 22 Chickens, 21 Wolves, 0 Boat

Left Bank: 77 Chickens, 75 Wolves, 0 Boat
Right Bank: 23 Chickens, 22 Wolves, 1 Boat

Left Bank: 77 Chickens, 77 Wolves, 1 Boat
Right Bank: 23 Chickens, 20 Wolves, 0 Boat

Left Bank: 77 Chickens, 76 Wolves, 0 Boat
Right Bank: 23 Chickens, 21 Wolves, 1 Boat

Left Bank: 79 Chickens, 76 Wolves, 1 Boat
Right Bank: 21 Chickens, 21 Wolves, 0 Boat

Left Bank: 78 Chickens, 75 Wolves, 0 Boat
Right Bank: 22 Chickens, 22 Wolves, 1 Boat

Left Bank: 78 Chickens, 77 Wolves, 1 Boat
Right Bank: 22 Chickens, 20 Wolves, 0 Boat

Left Bank: 77 Chickens, 77 Wolves, 0 Boat
Right Bank: 23 Chickens, 20 Wolves, 1 Boat

Left Bank: 79 Chickens, 77 Wolves, 1 Boat
Right Bank: 21 Chickens, 20 Wolves, 0 Boat

Left Bank: 78 Chickens, 76 Wolves, 0 Boat
Right Bank: 22 Chickens, 21 Wolves, 1 Boat

Left Bank: 78 Chickens, 78 Wolves, 1 Boat
Right Bank: 22 Chickens, 19 Wolves, 0 Boat

Left Bank: 78 Chickens, 77 Wolves, 0 Boat
Right Bank: 22 Chickens, 20 Wolves, 1 Boat

Left Bank: 80 Chickens, 77 Wolves, 1 Boat
Right Bank: 20 Chickens, 20 Wolves, 0 Boat

Left Bank: 79 Chickens, 76 Wolves, 0 Boat
Right Bank: 21 Chickens, 21 Wolves, 1 Boat

Left Bank: 79 Chickens, 78 Wolves, 1 Boat
Right Bank: 21 Chickens, 19 Wolves, 0 Boat

Left Bank: 78 Chickens, 78 Wolves, 0 Boat
Right Bank: 22 Chickens, 19 Wolves, 1 Boat

Left Bank: 80 Chickens, 78 Wolves, 1 Boat
Right Bank: 20 Chickens, 19 Wolves, 0 Boat

Left Bank: 79 Chickens, 77 Wolves, 0 Boat
Right Bank: 21 Chickens, 20 Wolves, 1 Boat

Left Bank: 79 Chickens, 79 Wolves, 1 Boat
Right Bank: 21 Chickens, 18 Wolves, 0 Boat

Left Bank: 79 Chickens, 78 Wolves, 0 Boat
Right Bank: 21 Chickens, 19 Wolves, 1 Boat

Left Bank: 81 Chickens, 78 Wolves, 1 Boat
Right Bank: 19 Chickens, 19 Wolves, 0 Boat

Left Bank: 80 Chickens, 77 Wolves, 0 Boat
Right Bank: 20 Chickens, 20 Wolves, 1 Boat

Left Bank: 80 Chickens, 79 Wolves, 1 Boat
Right Bank: 20 Chickens, 18 Wolves, 0 Boat

Left Bank: 79 Chickens, 79 Wolves, 0 Boat
Right Bank: 21 Chickens, 18 Wolves, 1 Boat

Left Bank: 81 Chickens, 79 Wolves, 1 Boat
Right Bank: 19 Chickens, 18 Wolves, 0 Boat

Left Bank: 80 Chickens, 78 Wolves, 0 Boat
Right Bank: 20 Chickens, 19 Wolves, 1 Boat

Left Bank: 80 Chickens, 80 Wolves, 1 Boat
Right Bank: 20 Chickens, 17 Wolves, 0 Boat

Left Bank: 80 Chickens, 79 Wolves, 0 Boat
Right Bank: 20 Chickens, 18 Wolves, 1 Boat

Left Bank: 82 Chickens, 79 Wolves, 1 Boat
Right Bank: 18 Chickens, 18 Wolves, 0 Boat

Left Bank: 81 Chickens, 78 Wolves, 0 Boat
Right Bank: 19 Chickens, 19 Wolves, 1 Boat

Left Bank: 81 Chickens, 80 Wolves, 1 Boat
Right Bank: 19 Chickens, 17 Wolves, 0 Boat

Left Bank: 80 Chickens, 80 Wolves, 0 Boat
Right Bank: 20 Chickens, 17 Wolves, 1 Boat

Left Bank: 82 Chickens, 80 Wolves, 1 Boat
Right Bank: 18 Chickens, 17 Wolves, 0 Boat

Left Bank: 81 Chickens, 79 Wolves, 0 Boat
Right Bank: 19 Chickens, 18 Wolves, 1 Boat

Left Bank: 81 Chickens, 81 Wolves, 1 Boat
Right Bank: 19 Chickens, 16 Wolves, 0 Boat

Left Bank: 81 Chickens, 80 Wolves, 0 Boat
Right Bank: 19 Chickens, 17 Wolves, 1 Boat

Left Bank: 83 Chickens, 80 Wolves, 1 Boat
Right Bank: 17 Chickens, 17 Wolves, 0 Boat

Left Bank: 82 Chickens, 79 Wolves, 0 Boat
Right Bank: 18 Chickens, 18 Wolves, 1 Boat

Left Bank: 82 Chickens, 81 Wolves, 1 Boat
Right Bank: 18 Chickens, 16 Wolves, 0 Boat

Left Bank: 81 Chickens, 81 Wolves, 0 Boat
Right Bank: 19 Chickens, 16 Wolves, 1 Boat

Left Bank: 83 Chickens, 81 Wolves, 1 Boat
Right Bank: 17 Chickens, 16 Wolves, 0 Boat

Left Bank: 82 Chickens, 80 Wolves, 0 Boat
Right Bank: 18 Chickens, 17 Wolves, 1 Boat

Left Bank: 82 Chickens, 82 Wolves, 1 Boat
Right Bank: 18 Chickens, 15 Wolves, 0 Boat

Left Bank: 82 Chickens, 81 Wolves, 0 Boat
Right Bank: 18 Chickens, 16 Wolves, 1 Boat

Left Bank: 84 Chickens, 81 Wolves, 1 Boat
Right Bank: 16 Chickens, 16 Wolves, 0 Boat

Left Bank: 83 Chickens, 80 Wolves, 0 Boat
Right Bank: 17 Chickens, 17 Wolves, 1 Boat

Left Bank: 83 Chickens, 82 Wolves, 1 Boat
Right Bank: 17 Chickens, 15 Wolves, 0 Boat

Left Bank: 82 Chickens, 82 Wolves, 0 Boat
Right Bank: 18 Chickens, 15 Wolves, 1 Boat

Left Bank: 84 Chickens, 82 Wolves, 1 Boat
Right Bank: 16 Chickens, 15 Wolves, 0 Boat

Left Bank: 83 Chickens, 81 Wolves, 0 Boat
Right Bank: 17 Chickens, 16 Wolves, 1 Boat

Left Bank: 83 Chickens, 83 Wolves, 1 Boat
Right Bank: 17 Chickens, 14 Wolves, 0 Boat

Left Bank: 83 Chickens, 82 Wolves, 0 Boat
Right Bank: 17 Chickens, 15 Wolves, 1 Boat

Left Bank: 85 Chickens, 82 Wolves, 1 Boat
Right Bank: 15 Chickens, 15 Wolves, 0 Boat

Left Bank: 84 Chickens, 81 Wolves, 0 Boat
Right Bank: 16 Chickens, 16 Wolves, 1 Boat

Left Bank: 84 Chickens, 83 Wolves, 1 Boat
Right Bank: 16 Chickens, 14 Wolves, 0 Boat

Left Bank: 83 Chickens, 83 Wolves, 0 Boat
Right Bank: 17 Chickens, 14 Wolves, 1 Boat

Left Bank: 85 Chickens, 83 Wolves, 1 Boat
Right Bank: 15 Chickens, 14 Wolves, 0 Boat

Left Bank: 84 Chickens, 82 Wolves, 0 Boat
Right Bank: 16 Chickens, 15 Wolves, 1 Boat

Left Bank: 84 Chickens, 84 Wolves, 1 Boat
Right Bank: 16 Chickens, 13 Wolves, 0 Boat

Left Bank: 84 Chickens, 83 Wolves, 0 Boat
Right Bank: 16 Chickens, 14 Wolves, 1 Boat

Left Bank: 86 Chickens, 83 Wolves, 1 Boat
Right Bank: 14 Chickens, 14 Wolves, 0 Boat

Left Bank: 85 Chickens, 82 Wolves, 0 Boat
Right Bank: 15 Chickens, 15 Wolves, 1 Boat

Left Bank: 85 Chickens, 84 Wolves, 1 Boat
Right Bank: 15 Chickens, 13 Wolves, 0 Boat

Left Bank: 84 Chickens, 84 Wolves, 0 Boat
Right Bank: 16 Chickens, 13 Wolves, 1 Boat

Left Bank: 86 Chickens, 84 Wolves, 1 Boat
Right Bank: 14 Chickens, 13 Wolves, 0 Boat

Left Bank: 85 Chickens, 83 Wolves, 0 Boat
Right Bank: 15 Chickens, 14 Wolves, 1 Boat

Left Bank: 85 Chickens, 85 Wolves, 1 Boat
Right Bank: 15 Chickens, 12 Wolves, 0 Boat

Left Bank: 85 Chickens, 84 Wolves, 0 Boat
Right Bank: 15 Chickens, 13 Wolves, 1 Boat

Left Bank: 87 Chickens, 84 Wolves, 1 Boat
Right Bank: 13 Chickens, 13 Wolves, 0 Boat

Left Bank: 86 Chickens, 83 Wolves, 0 Boat
Right Bank: 14 Chickens, 14 Wolves, 1 Boat

Left Bank: 86 Chickens, 85 Wolves, 1 Boat
Right Bank: 14 Chickens, 12 Wolves, 0 Boat

Left Bank: 85 Chickens, 85 Wolves, 0 Boat
Right Bank: 15 Chickens, 12 Wolves, 1 Boat

Left Bank: 87 Chickens, 85 Wolves, 1 Boat
Right Bank: 13 Chickens, 12 Wolves, 0 Boat

Left Bank: 86 Chickens, 84 Wolves, 0 Boat
Right Bank: 14 Chickens, 13 Wolves, 1 Boat

Left Bank: 86 Chickens, 86 Wolves, 1 Boat
Right Bank: 14 Chickens, 11 Wolves, 0 Boat

Left Bank: 86 Chickens, 85 Wolves, 0 Boat
Right Bank: 14 Chickens, 12 Wolves, 1 Boat

Left Bank: 88 Chickens, 85 Wolves, 1 Boat
Right Bank: 12 Chickens, 12 Wolves, 0 Boat

Left Bank: 87 Chickens, 84 Wolves, 0 Boat
Right Bank: 13 Chickens, 13 Wolves, 1 Boat

Left Bank: 87 Chickens, 86 Wolves, 1 Boat
Right Bank: 13 Chickens, 11 Wolves, 0 Boat

Left Bank: 86 Chickens, 86 Wolves, 0 Boat
Right Bank: 14 Chickens, 11 Wolves, 1 Boat

Left Bank: 88 Chickens, 86 Wolves, 1 Boat
Right Bank: 12 Chickens, 11 Wolves, 0 Boat

Left Bank: 87 Chickens, 85 Wolves, 0 Boat
Right Bank: 13 Chickens, 12 Wolves, 1 Boat

Left Bank: 87 Chickens, 87 Wolves, 1 Boat
Right Bank: 13 Chickens, 10 Wolves, 0 Boat

Left Bank: 87 Chickens, 86 Wolves, 0 Boat
Right Bank: 13 Chickens, 11 Wolves, 1 Boat

Left Bank: 89 Chickens, 86 Wolves, 1 Boat
Right Bank: 11 Chickens, 11 Wolves, 0 Boat

Left Bank: 88 Chickens, 85 Wolves, 0 Boat
Right Bank: 12 Chickens, 12 Wolves, 1 Boat

Left Bank: 88 Chickens, 87 Wolves, 1 Boat
Right Bank: 12 Chickens, 10 Wolves, 0 Boat

Left Bank: 87 Chickens, 87 Wolves, 0 Boat
Right Bank: 13 Chickens, 10 Wolves, 1 Boat

Left Bank: 89 Chickens, 87 Wolves, 1 Boat
Right Bank: 11 Chickens, 10 Wolves, 0 Boat

Left Bank: 88 Chickens, 86 Wolves, 0 Boat
Right Bank: 12 Chickens, 11 Wolves, 1 Boat

Left Bank: 88 Chickens, 88 Wolves, 1 Boat
Right Bank: 12 Chickens, 9 Wolves, 0 Boat

Left Bank: 88 Chickens, 87 Wolves, 0 Boat
Right Bank: 12 Chickens, 10 Wolves, 1 Boat

Left Bank: 90 Chickens, 87 Wolves, 1 Boat
Right Bank: 10 Chickens, 10 Wolves, 0 Boat

Left Bank: 89 Chickens, 86 Wolves, 0 Boat
Right Bank: 11 Chickens, 11 Wolves, 1 Boat

Left Bank: 89 Chickens, 88 Wolves, 1 Boat
Right Bank: 11 Chickens, 9 Wolves, 0 Boat

Left Bank: 88 Chickens, 88 Wolves, 0 Boat
Right Bank: 12 Chickens, 9 Wolves, 1 Boat

Left Bank: 90 Chickens, 88 Wolves, 1 Boat
Right Bank: 10 Chickens, 9 Wolves, 0 Boat

Left Bank: 89 Chickens, 87 Wolves, 0 Boat
Right Bank: 11 Chickens, 10 Wolves, 1 Boat

Left Bank: 89 Chickens, 89 Wolves, 1 Boat
Right Bank: 11 Chickens, 8 Wolves, 0 Boat

Left Bank: 89 Chickens, 88 Wolves, 0 Boat
Right Bank: 11 Chickens, 9 Wolves, 1 Boat

Left Bank: 91 Chickens, 88 Wolves, 1 Boat
Right Bank: 9 Chickens, 9 Wolves, 0 Boat

Left Bank: 90 Chickens, 87 Wolves, 0 Boat
Right Bank: 10 Chickens, 10 Wolves, 1 Boat

Left Bank: 90 Chickens, 89 Wolves, 1 Boat
Right Bank: 10 Chickens, 8 Wolves, 0 Boat

Left Bank: 89 Chickens, 89 Wolves, 0 Boat
Right Bank: 11 Chickens, 8 Wolves, 1 Boat

Left Bank: 91 Chickens, 89 Wolves, 1 Boat
Right Bank: 9 Chickens, 8 Wolves, 0 Boat

Left Bank: 90 Chickens, 88 Wolves, 0 Boat
Right Bank: 10 Chickens, 9 Wolves, 1 Boat

